Gene_ID,log2FC,P.Value,FDR,Gene_Symbol,Gene_Description,Significance
ENSG00000100811,-0.208512030991051,0.30068379183773,0.606638534608074,YY1,YY1 transcription factor,NS
ENSG00000100813,0.432805706974087,0.147273137755994,0.425997622251085,ACIN1,apoptotic chromatin condensation inducer 1,NS
ENSG00000100814,0.238250133693107,0.506380730635989,0.772592484583358,CCNB1IP1,cyclin B1 interacting protein 1,NS
ENSG00000100815,-0.906230713521425,0.263793042979697,0.5755063837483,TRIP11,thyroid hormone receptor interactor 11,NS
ENSG00000100823,0.87607460947357,0.0027343498580726,0.030553679588807,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1,NS
ENSG00000100836,-0.341951726804984,0.0793976423181614,0.296293043993493,PABPN1,poly(A) binding protein nuclear 1,NS
ENSG00000100842,1.27419821380776,0.169040268510017,0.459238154364123,EFS,embryonal Fyn-associated substrate,NS
ENSG00000100852,-0.602833511976836,0.116712749262026,0.37312712264072,ARHGAP5,Rho GTPase activating protein 5,NS
ENSG00000100865,0.221798928075405,0.277745048485341,0.586775521706202,CINP,cyclin dependent kinase 2 interacting protein,NS
ENSG00000100883,0.298171751722593,0.311727980284306,0.61820657613461,SRP54,signal recognition particle 54,NS
ENSG00000100888,0.0233010944859779,0.930136483716805,0.974468321919526,CHD8,chromodomain helicase DNA binding protein 8,NS
ENSG00000100889,0.351081630069309,0.445218888349795,0.728696978216988,PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial",NS
ENSG00000100890,0.644092505968539,0.0365450405158498,0.186368665833095,PRORP,protein only RNase P catalytic subunit,NS
ENSG00000100897,-0.0746098484893715,0.827889520086295,0.933310892635129,DCAF11,DDB1 and CUL4 associated factor 11,NS
ENSG00000100902,0.125998439813472,0.57636820424295,0.809959251598747,PSMA6,proteasome 20S subunit alpha 6,NS
ENSG00000100906,0.594086040468847,0.263169054094491,0.575054191988998,NFKBIA,NFKB inhibitor alpha,NS
ENSG00000100911,0.533390427222695,0.0880999709293489,0.314828372778683,PSME2,proteasome activator subunit 2,NS
ENSG00000100916,-0.712732803582558,0.388057602119603,0.681809522983436,BRMS1L,BRMS1 like transcriptional repressor,NS
ENSG00000100918,0.823749386197035,0.0727109910998759,0.27949306586403,REC8,REC8 meiotic recombination protein,NS
ENSG00000100926,0.451196785879818,0.0805480385917955,0.29816905513805,TM9SF1,transmembrane 9 superfamily member 1,NS
ENSG00000100934,-0.438474431040921,0.362405158801473,0.662329409257605,SEC23A,"SEC23 homolog A, COPII coat complex component",NS
ENSG00000100938,-0.544939690516324,0.0602714349477562,0.249601885443866,GMPR2,guanosine monophosphate reductase 2,NS
ENSG00000100941,0.358106055221657,0.556611003908443,0.800179459441045,PNN,"pinin, desmosome associated protein",NS
ENSG00000100949,-0.308953375159823,0.456911872289417,0.739100723440215,RABGGTA,Rab geranylgeranyltransferase subunit alpha,NS
ENSG00000100979,1.07903450609348,0.0307770708724645,0.169468408241785,PLTP,phospholipid transfer protein,NS
ENSG00000100982,-0.00504290205049704,0.991895409842357,0.996816502369854,PCIF1,phosphorylated CTD interacting factor 1,NS
ENSG00000100997,-0.34000529291532,0.150396753532232,0.430409245485856,ABHD12,"abhydrolase domain containing 12, lysophospholipase",NS
ENSG00000101000,0.26112555889383,0.379710525766871,0.676282714274004,PROCR,protein C receptor,NS
ENSG00000101003,2.11351240452497,0.338679715980886,0.642951858192018,GINS1,GINS complex subunit 1,NS
ENSG00000101019,-0.403641725597741,0.184285256686766,0.48042241434326,UQCC1,ubiquinol-cytochrome c reductase complex assembly factor 1,NS
ENSG00000101040,-0.311755830388493,0.139864801935995,0.4141215507282,ZMYND8,zinc finger MYND-type containing 8,NS
ENSG00000101049,0.475307334472624,0.654398768355085,0.853138764014568,SGK2,serum/glucocorticoid regulated kinase 2,NS
ENSG00000101052,0.439586757716985,0.0920009338102297,0.32303536585597,IFT52,intraflagellar transport 52,NS
ENSG00000101079,-1.06999511885038,0.00148086594495459,0.0196568942208389,NDRG3,NDRG family member 3,Down
ENSG00000101096,0.885942391140906,0.0132703504310783,0.0940532604380413,NFATC2,nuclear factor of activated T cells 2,NS
ENSG00000101098,-1.83006961248604,0.0836118672308509,0.304940940336355,RIMS4,regulating synaptic membrane exocytosis 4,NS
ENSG00000101104,1.66936808779521,2.90168006664041e-05,0.00110898927226166,PABPC1L,poly(A) binding protein cytoplasmic 1 like,Up
ENSG00000101132,-0.581274025808096,0.0404931130521791,0.196300772554269,PFDN4,prefoldin subunit 4,NS
ENSG00000101138,-0.0598031946158404,0.902202025513475,0.965330448240201,CSTF1,cleavage stimulation factor subunit 1,NS
ENSG00000101144,1.21020253185755,0.0125711056468406,0.0903739279489368,BMP7,bone morphogenetic protein 7,NS
ENSG00000101150,0.164525486051678,0.610463200450542,0.827950763450011,TPD52L2,TPD52 like 2,NS
ENSG00000101158,0.548008264250993,0.114082074612132,0.36808641340289,NELFCD,negative elongation factor complex member C/D,NS
ENSG00000101160,0.456148979262013,0.499983168327736,0.768858713749164,CTSZ,cathepsin Z,NS
ENSG00000101166,0.310458766584799,0.662185595718542,0.856637592724153,PRELID3B,PRELI domain containing 3B,NS
ENSG00000101181,0.203468836894764,0.440915861632355,0.725995097807266,MTG2,mitochondrial ribosome associated GTPase 2,NS
ENSG00000101182,0.315309142282193,0.511401867147503,0.775091704391204,PSMA7,proteasome 20S subunit alpha 7,NS
ENSG00000101187,0.144542911358401,0.837068032303895,0.936559476946085,SLCO4A1,solute carrier organic anion transporter family member 4A1,NS
ENSG00000101189,0.655576451024272,0.0412922274143731,0.197770795919675,MRGBP,MRG domain binding protein,NS
ENSG00000101190,-0.360476570081128,0.345599002389056,0.649031466010821,TCFL5,transcription factor like 5,NS
ENSG00000101191,0.103771662102186,0.636101780097863,0.844516202014367,DIDO1,death inducer-obliterator 1,NS
ENSG00000101198,2.13160193511493,0.000438849262355231,0.00817034067855474,NKAIN4,sodium/potassium transporting ATPase interacting 4,Up
ENSG00000101199,0.135019631469548,0.555124085807837,0.799871495385087,ARFGAP1,ADP ribosylation factor GTPase activating protein 1,NS
ENSG00000101216,-0.245822632096894,0.7174137036745,0.880403003855003,GMEB2,glucocorticoid modulatory element binding protein 2,NS
ENSG00000101224,0.418123890128957,0.383724018643753,0.67868696647551,CDC25B,cell division cycle 25B,NS
ENSG00000101236,0.0196741986854514,0.973071729262382,0.990023958695549,RNF24,ring finger protein 24,NS
ENSG00000101246,-0.42986568719451,0.309129420641914,0.615849698889442,ARFRP1,ADP ribosylation factor related protein 1,NS
ENSG00000101265,1.20057717689616,0.226994244240141,0.533286408180039,RASSF2,Ras association domain family member 2,NS
ENSG00000101266,-1.35691922219499,0.143296348712143,0.419634958305365,CSNK2A1,casein kinase 2 alpha 1,NS
ENSG00000101294,-0.0907990208717183,0.911107527000503,0.967669571461944,HM13,histocompatibility minor 13,NS
ENSG00000101306,0.20948629890072,0.729217012990872,0.886722284496524,MYLK2,myosin light chain kinase 2,NS
ENSG00000101333,-1.86163476692281,0.00335250045694065,0.0351200507775302,PLCB4,phospholipase C beta 4,Down
ENSG00000101336,0.118486916693806,0.826618110816313,0.932467288101914,HCK,"HCK proto-oncogene, Src family tyrosine kinase",NS
ENSG00000101346,1.26627166569014,4.64788255443248e-05,0.00155358925779842,POFUT1,protein O-fucosyltransferase 1,Up
ENSG00000101361,0.161110008393283,0.380813201051099,0.676513689834278,NOP56,NOP56 ribonucleoprotein,NS
ENSG00000101365,-0.22073632976786,0.533360675847986,0.785472412783384,IDH3B,isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta,NS
ENSG00000101384,1.54200622686075,2.33276212999971e-05,0.000937548208437979,JAG1,jagged canonical Notch ligand 1,Up
ENSG00000101407,0.596210308934644,0.0316731325049489,0.171849437007349,TTI1,TELO2 interacting protein 1,NS
ENSG00000101412,-0.0553786393204438,0.932098484258286,0.974834102495655,E2F1,E2F transcription factor 1,NS
ENSG00000101413,0.0331543280497414,0.891332085483277,0.961196704902495,RPRD1B,regulation of nuclear pre-mRNA domain containing 1B,NS
ENSG00000101417,0.0536865866603057,0.829857727601666,0.93427206491603,PXMP4,peroxisomal membrane protein 4,NS
ENSG00000101439,-0.624458895729803,0.646882129382463,0.849536074479459,CST3,cystatin C,NS
ENSG00000101443,-0.809465921512841,0.107960891744781,0.356049466490115,WFDC2,WAP four-disulfide core domain 2,NS
ENSG00000101444,0.418437865801794,0.0594417022380257,0.247498669679818,AHCY,adenosylhomocysteinase,NS
ENSG00000101445,-1.67558326750879,0.164537367487486,0.453235187250665,PPP1R16B,protein phosphatase 1 regulatory subunit 16B,NS
ENSG00000101447,1.38643084240763,0.0150362347937743,0.10331545861014,FAM83D,family with sequence similarity 83 member D,NS
ENSG00000101452,-0.0147654378484532,0.944899834032474,0.979668545817391,DHX35,DEAH-box helicase 35,NS
ENSG00000101457,0.37214542401228,0.159264281579941,0.445241857057567,DNTTIP1,deoxynucleotidyltransferase terminal interacting protein 1,NS
ENSG00000101460,-0.760508050700055,0.00692205744808688,0.0593620642118746,MAP1LC3A,microtubule associated protein 1 light chain 3 alpha,NS
ENSG00000101464,0.259452575259279,0.392529491337039,0.685109761683099,PIGU,phosphatidylinositol glycan anchor biosynthesis class U,NS
ENSG00000101473,-0.502082420607424,0.0522387109016928,0.228442860108957,ACOT8,acyl-CoA thioesterase 8,NS
ENSG00000101493,0.65317932713756,0.252831241569429,0.564618096564685,ZNF516,zinc finger protein 516,NS
ENSG00000101542,0.0455747185841967,0.935829119600016,0.976014552909995,CDH20,cadherin 20,NS
ENSG00000101544,-0.212304384749583,0.597559749520651,0.82129498218875,ADNP2,ADNP homeobox 2,NS
ENSG00000101546,-0.031442800931411,0.92200781188839,0.971511761252448,RBFA,ribosome binding factor A,NS
ENSG00000101557,-0.362351041490403,0.047009021867319,0.214350591475115,USP14,ubiquitin specific peptidase 14,NS
ENSG00000101558,-0.227448444771002,0.162750876711011,0.450859102661138,VAPA,VAMP associated protein A,NS
ENSG00000101596,0.235571830518545,0.516215199493446,0.778603033531103,SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1,NS
ENSG00000101608,0.644393585136958,0.266207894863768,0.577005281844048,MYL12A,myosin light chain 12A,NS
ENSG00000101624,-0.30480386722704,0.211182328436739,0.515798916245809,CEP76,centrosomal protein 76,NS
ENSG00000101638,-0.863089969206815,0.0680451733357164,0.267947712108917,ST8SIA5,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",NS
ENSG00000101639,-0.303374129585774,0.327717876220713,0.632667473512051,CEP192,centrosomal protein 192,NS
ENSG00000101654,-0.530973235029585,0.0119777941068534,0.0877159065178678,RNMT,RNA guanine-7 methyltransferase,NS
ENSG00000101665,-0.0472687208004845,0.889377793664634,0.959993423663585,SMAD7,SMAD family member 7,NS
ENSG00000101670,1.38025285416255,0.000497273126858305,0.00900578634683822,LIPG,"lipase G, endothelial type",Up
ENSG00000101745,-1.01722041859327,2.77063531888975e-05,0.00106291645870134,ANKRD12,ankyrin repeat domain 12,Down
ENSG00000101751,-0.0489616703879386,0.904890393104855,0.966450488657443,POLI,DNA polymerase iota,NS
ENSG00000101773,0.245057934246679,0.5598385826368,0.802327036216996,RBBP8,"RB binding protein 8, endonuclease",NS
ENSG00000101782,0.301757177634085,0.310871426919722,0.617838660094769,RIOK3,RIO kinase 3,NS
ENSG00000101811,0.169755302064452,0.707923648112099,0.875439646896134,CSTF2,cleavage stimulation factor subunit 2,NS
ENSG00000101825,0.803942323523188,0.593254884697513,0.819300009782774,MXRA5,matrix remodeling associated 5,NS
ENSG00000101842,-0.707468726068288,0.496422865317882,0.767030071639792,VSIG1,V-set and immunoglobulin domain containing 1,NS
ENSG00000101843,-0.25876289053359,0.0975510573423866,0.334800782366551,PSMD10,"proteasome 26S subunit, non-ATPase 10",NS
ENSG00000101844,-0.176420138739236,0.670140625389709,0.86164583647924,ATG4A,autophagy related 4A cysteine peptidase,NS
ENSG00000101849,0.140176077887085,0.713519176465469,0.878390934635015,TBL1X,transducin beta like 1 X-linked,NS
ENSG00000101856,-0.134174837442662,0.68519336091922,0.867129621315739,PGRMC1,progesterone receptor membrane component 1,NS
ENSG00000101882,-0.891338971418115,0.307613545747258,0.614477908641912,NKAP,NFKB activating protein,NS
ENSG00000101898,-0.182023159890239,0.753596931521462,0.898978522724873,MCTS2,MCTS family member 2,NS
ENSG00000101901,-0.83818644664555,0.017961329388803,0.117321143752971,ALG13,ALG13 UDP-N-acetylglucosaminyltransferase subunit,NS
ENSG00000101911,-0.709564470254845,0.0670518183748366,0.265066673107082,PRPS2,phosphoribosyl pyrophosphate synthetase 2,NS
ENSG00000101928,-0.152464776668892,0.760049445457586,0.901585439929148,MOSPD1,motile sperm domain containing 1,NS
ENSG00000101935,0.365296689957821,0.375783343247355,0.673497381066928,AMMECR1,AMMECR nuclear protein 1,NS
ENSG00000101938,-1.35863540922314,0.0127245742789777,0.0910130567072642,CHRDL1,chordin like 1,NS
ENSG00000101940,-0.314762851788967,0.191430642496347,0.489915904519263,WDR13,WD repeat domain 13,NS
ENSG00000101945,1.00919778651906,0.0456724715888474,0.210163921968126,SUV39H1,SUV39H1 histone lysine methyltransferase,NS
ENSG00000101966,1.57513655456339,0.408389409438051,0.698559016853332,XIAP,X-linked inhibitor of apoptosis,NS
ENSG00000101974,0.121566110125726,0.751591946393376,0.898804315619674,ATP11C,ATPase phospholipid transporting 11C,NS
ENSG00000101986,1.54190600700232,0.0636797363889226,0.256644795124158,ABCD1,ATP binding cassette subfamily D member 1,NS
ENSG00000102003,-1.94267940639163,0.00058770718347256,0.0102273167598111,SYP,synaptophysin,Down
ENSG00000102024,-0.0461180704123726,0.902232629607353,0.965330448240201,PLS3,plastin 3,NS
ENSG00000102032,0.16294508984877,0.789310524879639,0.915033731972892,RENBP,renin binding protein,NS
ENSG00000102054,0.159990823813783,0.550514701628335,0.797199442106345,RBBP7,"RB binding protein 7, chromatin remodeling factor",NS
ENSG00000102078,-0.588412149933421,0.02040757526291,0.128218314058779,SLC25A14,solute carrier family 25 member 14,NS
ENSG00000102081,0.105713869168272,0.822793270795468,0.931198585475369,FMR1,fragile X messenger ribonucleoprotein 1,NS
ENSG00000102096,-0.596646262786374,0.233038448364269,0.540486385848116,PIM2,"Pim-2 proto-oncogene, serine/threonine kinase",NS
ENSG00000102100,-0.340737197843013,0.248783322725434,0.559803930807198,SLC35A2,solute carrier family 35 member A2,NS
ENSG00000102103,0.135147295985881,0.57252813923428,0.807976682312413,PQBP1,polyglutamine binding protein 1,NS
ENSG00000102119,0.234964683168446,0.533812737508278,0.785593636367893,EMD,emerin,NS
ENSG00000102125,0.196073158938318,0.479757537161556,0.755439107023047,TAFAZZIN,"tafazzin, phospholipid-lysophospholipid transacylase",NS
ENSG00000102172,0.383192341292187,0.572008267700191,0.807752186848548,SMS,spermine synthase,NS
ENSG00000102178,-0.426369667288495,0.465122176452039,0.745801706796123,UBL4A,ubiquitin like 4A,NS
ENSG00000102181,-0.658242763054552,2.98596318926024e-05,0.00113265300302726,CD99L2,CD99 molecule like 2,NS
ENSG00000102221,0.697180349121437,0.0874956675700266,0.314128366235104,JADE3,jade family PHD finger 3,NS
ENSG00000102226,-0.430002264314955,0.372854378622391,0.671568721241397,USP11,ubiquitin specific peptidase 11,NS
ENSG00000102230,-0.557567053029143,0.287490241703528,0.597517169705178,PCYT1B,"phosphate cytidylyltransferase 1B, choline",NS
ENSG00000102271,0.143039181938495,0.729133496087736,0.886722284496524,KLHL4,kelch like family member 4,NS
ENSG00000102290,-1.2592869098092,0.0200529252605218,0.126855732066561,PCDH11X,protocadherin 11 X-linked,NS
ENSG00000102312,-0.111078826655618,0.765625742836171,0.904992881887277,PORCN,porcupine O-acyltransferase,NS
ENSG00000102317,1.02945497788199,5.93189122075378e-07,5.00651619031619e-05,RBM3,RNA binding motif protein 3,Up
ENSG00000102349,-1.32185611123385,0.186730909559747,0.48321975088217,KLF8,KLF transcription factor 8,NS
ENSG00000102362,0.814678657274371,0.101092855056631,0.342202017384211,SYTL4,synaptotagmin like 4,NS
ENSG00000102384,1.48555044802259,0.11247549556758,0.364645268600656,CENPI,centromere protein I,NS
ENSG00000102385,-1.31326472100593,0.0316585309100367,0.171849437007349,DRP2,dystrophin related protein 2,NS
ENSG00000102401,0.192583968023094,0.757875093568347,0.900593564198078,ARMCX3,armadillo repeat containing X-linked 3,NS
ENSG00000102409,-0.869564336976219,0.000203199562137029,0.00474194738553878,BEX4,brain expressed X-linked 4,NS
ENSG00000102445,0.910413635158712,0.0999519398044706,0.339816464028089,RUBCNL,rubicon like autophagy enhancer,NS
ENSG00000102466,-1.16798550369275,0.00193584164196752,0.024175344204497,FGF14,fibroblast growth factor 14,Down
ENSG00000102524,-0.838123516923135,0.216594053766562,0.522059404499127,TNFSF13B,TNF superfamily member 13b,NS
ENSG00000102531,0.0298534597003403,0.960823913000129,0.984548204355462,FNDC3A,fibronectin type III domain containing 3A,NS
ENSG00000102547,-1.45903573538165,0.00117280917150725,0.0168246618824723,CAB39L,calcium binding protein 39 like,Down
ENSG00000102554,-0.193104149663267,0.842464143947683,0.93979845486799,KLF5,KLF transcription factor 5,NS
ENSG00000102595,-0.845487005275538,0.268130866297775,0.578781845019935,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2,NS
ENSG00000102606,-0.252222951649023,0.336464176029211,0.641488994197131,ARHGEF7,Rho guanine nucleotide exchange factor 7,NS
ENSG00000102710,0.223823792671587,0.432367573115014,0.719976702881707,SUPT20H,"SPT20 homolog, SAGA complex component",NS
ENSG00000102755,-0.870248134685688,0.0588419213448291,0.245651681525321,FLT1,fms related receptor tyrosine kinase 1,NS
ENSG00000102780,-0.743366431170469,0.13841487278242,0.411949994575478,DGKH,diacylglycerol kinase eta,NS
ENSG00000102781,-0.882974215238075,0.00106126029096462,0.0157387412510706,KATNAL1,katanin catalytic subunit A1 like 1,NS
ENSG00000102786,-0.238170266172993,0.689654566427409,0.868527198118038,INTS6,integrator complex subunit 6,NS
ENSG00000102804,-0.775202139375267,5.5099560466633e-05,0.00176109967623735,TSC22D1,TSC22 domain family member 1,NS
ENSG00000102805,-0.236594238015254,0.767609689321767,0.906195931691629,CLN5,CLN5 intracellular trafficking protein,NS
ENSG00000102858,-0.259041808557321,0.239946428314782,0.548407676225431,MGRN1,mahogunin ring finger 1,NS
ENSG00000102870,0.338588098611551,0.206306071692651,0.509495548126121,ZNF629,zinc finger protein 629,NS
ENSG00000102878,-1.35610349342587,0.010326800031661,0.0789953404234612,HSF4,heat shock transcription factor 4,NS
ENSG00000102879,-0.123824688198254,0.864088277899716,0.948248390957706,CORO1A,coronin 1A,NS
ENSG00000102882,-0.677105959628666,0.00343524936573353,0.0358313136726562,MAPK3,mitogen-activated protein kinase 3,NS
ENSG00000102886,0.347918428963432,0.565215318968489,0.804249158203427,GDPD3,glycerophosphodiester phosphodiesterase domain containing 3,NS
ENSG00000102893,-0.413828543179587,0.0848138543944673,0.307773098282753,PHKB,phosphorylase kinase regulatory subunit beta,NS
ENSG00000102897,-0.394328002293958,0.198751984806699,0.50036293863342,LYRM1,LYR motif containing 1,NS
ENSG00000102898,-0.695889234749078,0.0141641497230085,0.0989341437204345,NUTF2,nuclear transport factor 2,NS
ENSG00000102900,0.217833591952921,0.554723120861861,0.799733650989474,NUP93,nucleoporin 93,NS
ENSG00000102901,-0.24898369517715,0.115102691388572,0.369730433994119,CENPT,centromere protein T,NS
ENSG00000102908,-0.341364583932625,0.0672979823212522,0.265728641305903,NFAT5,nuclear factor of activated T cells 5,NS
ENSG00000102910,-0.455943631984554,0.0452808509214372,0.208741218995137,LONP2,"lon peptidase 2, peroxisomal",NS
ENSG00000102921,-0.202047320918247,0.428333461036749,0.7173065926006,N4BP1,NEDD4 binding protein 1,NS
ENSG00000102931,-0.0743018549929943,0.711014126965703,0.87722634643789,ARL2BP,ADP ribosylation factor like GTPase 2 binding protein,NS
ENSG00000102934,-0.239523170037645,0.888985180498752,0.959749220362833,PLLP,plasmolipin,NS
ENSG00000102935,0.383176002672447,0.593392374097214,0.819310831045863,ZNF423,zinc finger protein 423,NS
ENSG00000102967,0.813807239871135,0.0266468062872013,0.154481313152132,DHODH,dihydroorotate dehydrogenase (quinone),NS
ENSG00000102978,-0.043170758344108,0.866714465169626,0.949289943034278,POLR2C,RNA polymerase II subunit C,NS
ENSG00000102981,-1.32786313217333,0.00116528311890768,0.0168246618824723,PARD6A,par-6 family cell polarity regulator alpha,Down
ENSG00000102984,-0.385376998998844,0.327843948145073,0.632667473512051,ZNF821,zinc finger protein 821,NS
ENSG00000103005,0.255475080375179,0.616243377879695,0.831620643726256,USB1,U6 snRNA biogenesis phosphodiesterase 1,NS
ENSG00000103021,-1.02914955810914,0.000263038988924212,0.00569243350389833,CCDC113,coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002],Down
ENSG00000103034,-1.17048408519772,3.45332549366076e-06,0.000205736944704683,NDRG4,NDRG family member 4,Down
ENSG00000103035,-0.193157206727797,0.204604215508445,0.508410585161347,PSMD7,"proteasome 26S subunit, non-ATPase 7",NS
ENSG00000103037,-0.00142821375740319,0.995042926958665,0.997550694649992,SETD6,"SET domain containing 6, protein lysine methyltransferase",NS
ENSG00000103051,0.183994770039478,0.535901897580918,0.787067056075919,COG4,component of oligomeric golgi complex 4,NS
ENSG00000103061,0.608585939224084,0.136047028500018,0.407209941046675,SLC7A6OS,solute carrier family 7 member 6 opposite strand,NS
ENSG00000103064,-0.0837244253803569,0.728725885981556,0.886444363826712,SLC7A6,solute carrier family 7 member 6,NS
ENSG00000103066,0.335514513884504,0.313529026000427,0.620199604557095,PLA2G15,phospholipase A2 group XV,NS
ENSG00000103089,0.55059371323618,0.781839042416692,0.912160560027215,FA2H,fatty acid 2-hydroxylase,NS
ENSG00000103091,0.15496205132084,0.479651295458651,0.755439107023047,WDR59,WD repeat domain 59,NS
ENSG00000103111,0.0171475959691412,0.950081437047034,0.980723067721078,MON1B,"MON1 homolog B, secretory trafficking associated",NS
ENSG00000103121,-0.0409523365158545,0.85763177507529,0.946713309859677,CMC2,C-X9-C motif containing 2,NS
ENSG00000103126,0.52838180634613,0.276638461668807,0.586128130859614,AXIN1,axin 1,NS
ENSG00000103145,-0.367660054817512,0.168754379392704,0.459084212308951,HCFC1R1,host cell factor C1 regulator 1,NS
ENSG00000103148,0.323795498029115,0.369231346120144,0.668139194837381,NPRL3,"NPR3 like, GATOR1 complex subunit",NS
ENSG00000103152,-0.140521117919594,0.663309925583757,0.857544412345199,MPG,N-methylpurine DNA glycosylase,NS
ENSG00000103154,-2.27697004200072,0.000183572035631588,0.00433384050554015,NECAB2,N-terminal EF-hand calcium binding protein 2,Down
ENSG00000103160,-0.328691363116734,0.0635739129073966,0.256524537819168,HSDL1,hydroxysteroid dehydrogenase like 1,NS
ENSG00000103168,0.128474811921291,0.691949627599304,0.869212943812188,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C",NS
ENSG00000103174,-0.505364938493355,0.0559588246776387,0.237930720543713,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,NS
ENSG00000103175,-0.851605960041696,0.38305710837207,0.678470210794851,WFDC1,WAP four-disulfide core domain 1,NS
ENSG00000103187,1.02483082612697,1.80652767028561e-05,0.000765544445382957,COTL1,coactosin like F-actin binding protein 1,Up
ENSG00000103194,0.133415995197871,0.622472179100003,0.83629813731999,USP10,ubiquitin specific peptidase 10,NS
ENSG00000103196,-0.229211895700009,0.458122481448045,0.740378372791182,CRISPLD2,cysteine rich secretory protein LCCL domain containing 2,NS
ENSG00000103199,-0.24313827258097,0.343138500781883,0.647411836050468,ZNF500,zinc finger protein 500,NS
ENSG00000103202,1.01359317750594,0.00165683198167401,0.0215963890738666,NME4,NME/NM23 nucleoside diphosphate kinase 4,Up
ENSG00000103226,-0.218758921271161,0.465851127312771,0.746541173642998,NOMO3,NODAL modulator 3,NS
ENSG00000103227,0.177587605095376,0.531716628793013,0.784446615646852,LMF1,lipase maturation factor 1,NS
ENSG00000103241,0.472228755334801,0.623428875508202,0.836390507364035,FOXF1,forkhead box F1,NS
ENSG00000103245,-0.263419111383932,0.42362430949215,0.714049510174629,CIAO3,cytosolic iron-sulfur assembly component 3,NS
ENSG00000103248,0.462321653710775,0.130326124423909,0.397214260657644,MTHFSD,methenyltetrahydrofolate synthetase domain containing,NS
ENSG00000103253,-1.12740712074273,0.0142616711795832,0.0994096391650507,HAGHL,hydroxyacylglutathione hydrolase like,NS
ENSG00000103260,1.1207895793076,0.00465848679792286,0.0448490059784817,METRN,"meteorin, glial cell differentiation regulator",Up
ENSG00000103266,-0.422401035202667,0.280322174340288,0.589555019137605,STUB1,STIP1 homology and U-box containing protein 1,NS
ENSG00000103274,0.0810231221126059,0.886739254994975,0.958487790597422,NUBP1,"NUBP iron-sulfur cluster assembly factor 1, cytosolic",NS
ENSG00000103335,1.15062888098026,0.000936291039733268,0.0143460751140976,PIEZO1,piezo type mechanosensitive ion channel component 1 (Er blood group),Up
ENSG00000103342,0.0157024736443422,0.945148762453515,0.979668545817391,GSPT1,G1 to S phase transition 1,NS
ENSG00000103343,0.163126644208616,0.689244245879538,0.868527198118038,ZNF174,zinc finger protein 174,NS
ENSG00000103351,-0.428012393415111,0.205444794590153,0.508951400283687,CLUAP1,clusterin associated protein 1,NS
ENSG00000103353,-0.0658241358723635,0.740372833573889,0.891934823175491,UBFD1,ubiquitin family domain containing 1,NS
ENSG00000103356,-0.148563405129486,0.460867392355209,0.742207236428382,EARS2,"glutamyl-tRNA synthetase 2, mitochondrial",NS
ENSG00000103363,0.235559001965236,0.441243668364341,0.726186421966918,ELOB,elongin B,NS
ENSG00000103365,-0.394487916099237,0.127967071769438,0.392861625608023,GGA2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2",NS
ENSG00000103381,0.138251717976589,0.603124067453216,0.824446294708711,CPPED1,calcineurin like phosphoesterase domain containing 1,NS
ENSG00000103415,-0.735492266428002,0.0218108011334729,0.13374916926831,HMOX2,heme oxygenase 2,NS
ENSG00000103423,0.134679080653984,0.612351422940587,0.829241237002576,DNAJA3,DnaJ heat shock protein family (Hsp40) member A3,NS
ENSG00000103429,0.272747010425127,0.336376825220921,0.641488994197131,BFAR,bifunctional apoptosis regulator,NS
ENSG00000103449,1.13003902076175,0.172869678379208,0.465768582767922,SALL1,spalt like transcription factor 1,NS
ENSG00000103479,-0.292576372037814,0.255128566263263,0.567027017580498,RBL2,RB transcriptional corepressor like 2,NS
ENSG00000103485,0.651612292120866,0.18491385664512,0.481094416407597,QPRT,quinolinate phosphoribosyltransferase,NS
ENSG00000103490,0.344204561866611,0.54043030860072,0.789451375753645,PYCARD,PYD and CARD domain containing,NS
ENSG00000103494,-0.464973464337203,0.294886493854115,0.602888152534878,RPGRIP1L,RPGRIP1 like,NS
ENSG00000103495,0.0200056409680386,0.945980841272717,0.979691975974105,MAZ,MYC associated zinc finger protein,NS
ENSG00000103496,0.199219222755234,0.348057933682319,0.651130033910161,STX4,syntaxin 4,NS
ENSG00000103502,-0.252874161740695,0.60047608451931,0.823287096793228,CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,NS
ENSG00000103507,0.515403761143098,0.112009170044606,0.363948949057353,BCKDK,branched chain keto acid dehydrogenase kinase,NS
ENSG00000103510,-0.156952939226175,0.482411176465634,0.757199961472894,KAT8,lysine acetyltransferase 8,NS
ENSG00000103528,-0.45288391038931,0.217161192112868,0.522400823465966,SYT17,synaptotagmin 17,NS
ENSG00000103544,-0.728129436733164,0.571660532324842,0.807612457766084,VPS35L,VPS35 endosomal protein sorting factor like,NS
