Gene_ID,log2FC,P.Value,FDR,Gene_Symbol,Gene_Description,Significance
ENSG00000163110,1.03022533851139,7.02662505228379e-05,0.00209310760380971,PDLIM5,PDZ and LIM domain 5,Up
ENSG00000163288,-1.41949050711906,0.00484592131479579,0.0462142100529678,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,Down
ENSG00000163412,-1.31291399714216,1.0052731241449e-05,0.000499088539281351,EIF4E3,eukaryotic translation initiation factor 4E family member 3,Down
ENSG00000163590,-1.34100498754685,2.5641669967291e-07,2.4733222231307e-05,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",Down
ENSG00000163702,1.205784303325,0.00265372417137923,0.0298632426752543,IL17RC,interleukin 17 receptor C,Up
ENSG00000163873,1.2914232483978,0.0019983107393865,0.024772204612615,GRIK3,glutamate ionotropic receptor kainate type subunit 3,Up
ENSG00000164038,-1.01660270003346,4.69237956352604e-08,6.78920288848453e-06,SLC9B2,solute carrier family 9 member B2,Down
ENSG00000164070,-1.06187461181859,0.000417206496805115,0.00789806990587328,HSPA4L,heat shock protein family A (Hsp70) member 4 like,Down
ENSG00000164111,1.70934226388522,1.26405311509657e-05,0.000587262841729269,ANXA5,annexin A5,Up
ENSG00000164211,-1.56277980238549,2.47075131058282e-06,0.000158378286541663,STARD4,StAR related lipid transfer domain containing 4,Down
ENSG00000164398,-1.77449670524883,0.00180665793901709,0.0228722895079564,ACSL6,acyl-CoA synthetase long chain family member 6,Down
ENSG00000164434,2.22209543197016,6.57048263732556e-07,5.45457771728142e-05,FABP7,fatty acid binding protein 7,Up
ENSG00000164620,-1.73388493023247,7.59243848740047e-07,6.20130782261225e-05,RELL2,RELT like 2,Down
ENSG00000164649,2.06345937334611,0.000174225598844625,0.00419134647291773,CDCA7L,cell division cycle associated 7 like,Up
ENSG00000164675,-1.32884829689031,0.00257313749705694,0.0293146643084282,IQUB,IQ motif and ubiquitin domain containing,Down
ENSG00000164708,1.72121626532859,0.00370436202114214,0.0378967460102299,PGAM2,phosphoglycerate mutase 2,Up
ENSG00000164742,-1.71064334573072,1.21248410813711e-07,1.40167407056815e-05,ADCY1,adenylate cyclase 1,Down
ENSG00000164830,-1.54612425144573,2.9418369973775e-09,7.84076976564193e-07,OXR1,oxidation resistance 1,Down
ENSG00000164898,1.12797463310696,0.000978112021069003,0.0148097131159055,FMC1,formation of mitochondrial complex V assembly factor 1 homolog,Up
ENSG00000164919,-1.14518668686849,0.000476471437804175,0.00872640636904283,COX6C,cytochrome c oxidase subunit 6C,Down
ENSG00000165023,-1.40444425119971,3.27575555438419e-05,0.00120205986430446,DIRAS2,DIRAS family GTPase 2,Down
ENSG00000165300,-1.37654735110706,6.37223483883236e-05,0.00194391549541247,SLITRK5,SLIT and NTRK like family member 5,Down
ENSG00000165521,-1.53834009041592,8.25642226607955e-05,0.00235552238622123,EML5,EMAP like 5,Down
ENSG00000165757,-1.64070758995019,1.85602318552728e-05,0.000777338446800447,JCAD,junctional cadherin 5 associated,Down
ENSG00000165801,1.19165597613884,0.00522509304332299,0.0490547613437779,ARHGEF40,Rho guanine nucleotide exchange factor 40,Up
ENSG00000165813,-1.21035887595034,0.000406626688945321,0.00777040585969474,CCDC186,coiled-coil domain containing 186,Down
ENSG00000166073,-1.07342734528976,0.00374141250740483,0.038121756413477,GPR176,G protein-coupled receptor 176,Down
ENSG00000166105,-1.69650888341294,0.000847707150180377,0.013352376387289,GLB1L3,galactosidase beta 1 like 3,Down
ENSG00000166111,-2.31118211489655,3.68015460570336e-05,0.00129018162268232,SVOP,SV2 related protein,Down
ENSG00000166136,-1.03295110061824,0.000351130287892319,0.00702815722484863,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,Down
ENSG00000166206,-2.37967514422179,0.00118449193489334,0.0169682239272981,GABRB3,gamma-aminobutyric acid type A receptor subunit beta3,Down
ENSG00000166313,-1.02694751140574,0.000194578507366093,0.00456178500602729,APBB1,amyloid beta precursor protein binding family B member 1,Down
ENSG00000166448,-1.57389950590726,0.000281014086455692,0.0059736410245608,TMEM130,transmembrane protein 130,Down
ENSG00000166450,1.50008573759103,0.000721478713696485,0.0118238453273754,PRTG,protogenin,Up
ENSG00000166483,3.99595886475846,0.000911908865048152,0.0140386449490575,WEE1,WEE1 G2 checkpoint kinase,Up
ENSG00000166526,1.0797136563234,0.000709011414685014,0.0116762074925688,ZNF3,zinc finger protein 3,Up
ENSG00000166575,-1.0920330696969,0.00162878879900312,0.0213698658022365,TMEM135,transmembrane protein 135,Down
ENSG00000166793,-1.55418243244548,3.07709619252536e-06,0.000190029452670103,YPEL4,yippee like 4,Down
ENSG00000166881,1.12813063835341,0.00140792841262128,0.0191099279234743,NEMP1,nuclear envelope integral membrane protein 1,Up
ENSG00000166922,-1.14262575454193,0.000514218293389175,0.00923114513072092,SCG5,secretogranin V,Down
ENSG00000166963,-1.14740044316034,3.2679809954943e-05,0.00120205986430446,MAP1A,microtubule associated protein 1A,Down
ENSG00000166974,-1.14411588688604,0.00366963747305111,0.0377704149665261,MAPRE2,microtubule associated protein RP/EB family member 2,Down
ENSG00000167074,-1.3100386216692,1.37614592282064e-05,0.000627820085870606,TEF,"TEF transcription factor, PAR bZIP family member",Down
ENSG00000167081,1.18293166176231,0.00487744333112763,0.0464273929113352,PBX3,PBX homeobox 3,Up
ENSG00000167371,-2.16051620151158,0.000774576946909714,0.0125118266639579,PRRT2,proline rich transmembrane protein 2,Down
ENSG00000167393,1.6241606166452,0.00225120758126906,0.0267608337829731,PPP2R3B,protein phosphatase 2 regulatory subunit B''beta,Up
ENSG00000167535,-1.61741966524817,1.77711104496057e-10,7.82546985363507e-08,CACNB3,calcium voltage-gated channel auxiliary subunit beta 3,Down
ENSG00000167642,-1.68733450102858,0.000497950271942082,0.00900578634683822,SPINT2,"serine peptidase inhibitor, Kunitz type 2",Down
ENSG00000167680,-1.19793374599708,6.25122843900007e-06,0.000333223377001014,SEMA6B,semaphorin 6B,Down
ENSG00000167702,-1.5853206067901,0.00208471987899184,0.0252571621423748,KIFC2,kinesin family member C2,Down
ENSG00000167778,-1.08064579261712,0.000703942139472762,0.011619236651628,SPRYD3,SPRY domain containing 3,Down
ENSG00000167889,-1.83046687857467,0.00322678396971437,0.0342816213041555,MGAT5B,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B",Down
ENSG00000167900,2.37276145568867,0.000157605376767824,0.00385562139107372,TK1,thymidine kinase 1,Up
ENSG00000167971,-2.0734322157384,4.49637173243299e-05,0.00152305193665824,CASKIN1,CASK interacting protein 1,Down
ENSG00000167977,1.16309229456161,9.09848725867555e-09,1.91978081158054e-06,KCTD5,potassium channel tetramerization domain containing 5,Up
ENSG00000168067,-1.01625361580951,0.000385855072903992,0.00752974986198773,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,Down
ENSG00000168546,-1.63125091243377,0.00101666874683691,0.0152634075760188,GFRA2,GDNF family receptor alpha 2,Down
ENSG00000168824,-1.38504647133575,0.000261000309806128,0.00568475156797973,NSG1,neuronal vesicle trafficking associated 1,Down
ENSG00000168884,1.25787361453076,0.0046060604523049,0.0445986426968872,TNIP2,TNFAIP3 interacting protein 2,Up
ENSG00000168899,1.38039940948708,0.00382302241098875,0.0386950461441928,VAMP5,vesicle associated membrane protein 5,Up
ENSG00000168994,1.25923586559156,0.00115369272465251,0.0167161658301583,PXDC1,PX domain containing 1,Up
ENSG00000169105,1.57487810015213,0.000182160827198992,0.00432066711445291,CHST14,carbohydrate sulfotransferase 14,Up
ENSG00000169291,-1.26628853233918,0.0012780217290006,0.0179775056546084,SHE,Src homology 2 domain containing E,Down
ENSG00000169504,1.35890471216928,0.00409716612149696,0.0410040498799617,CLIC4,chloride intracellular channel 4,Up
ENSG00000169744,-2.02163385988012,0.000397566024244442,0.00766053309273803,LDB2,LIM domain binding 2,Down
ENSG00000169813,1.67724890982208,0.00268295750062258,0.0301252700291635,HNRNPF,heterogeneous nuclear ribonucleoprotein F,Up
ENSG00000169918,-1.00979864472466,0.000344496074018153,0.00693649351422635,OTUD7A,OTU deubiquitinase 7A,Down
ENSG00000170439,3.45714437142921,1.24857764929375e-15,4.2151981440157e-12,TMT1B,thiol methyltransferase 1B,Up
ENSG00000170500,-1.15597128588129,0.00264839573604635,0.0298372101787758,LONRF2,LON peptidase N-terminal domain and ring finger 2,Down
ENSG00000170571,-1.83159652127238,0.000288493965015013,0.00604941382540797,EMB,embigin,Down
ENSG00000170579,-1.98016387278128,0.0004812219510384,0.00879750166086086,DLGAP1,DLG associated protein 1,Down
ENSG00000170791,-1.12527685408365,0.0048869264746857,0.0464303858683084,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,Down
ENSG00000170889,2.09950448960627,1.22481013689606e-05,0.00057697102634806,RPS9,ribosomal protein S9,Up
ENSG00000171241,1.38323616043495,0.00273619543710979,0.030553679588807,SHCBP1,SHC binding and spindle associated 1,Up
ENSG00000171310,1.03693148154389,0.00010797629133023,0.00292402106575553,CHST11,carbohydrate sulfotransferase 11,Up
ENSG00000171320,1.83957903650733,0.00130952717953003,0.0182684452813776,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2,Up
ENSG00000171408,-1.86166702412319,0.000128776152416582,0.00334421761967985,PDE7B,phosphodiesterase 7B,Down
ENSG00000171444,1.03674204412268,0.00260916365133388,0.029658372009775,MCC,MCC regulator of WNT signaling pathway,Up
ENSG00000171450,-2.17423865534487,2.03983445112117e-05,0.000836414709350413,CDK5R2,cyclin dependent kinase 5 regulatory subunit 2,Down
ENSG00000171451,1.35550726037524,6.52858005681932e-05,0.00197377489001391,DSEL,dermatan sulfate epimerase like,Up
ENSG00000172602,-1.47318296012426,1.97322753480595e-05,0.000815708100918966,RND1,Rho family GTPase 1,Down
ENSG00000172794,-1.83309420420779,3.35677676565847e-08,5.39641826707762e-06,RAB37,"RAB37, member RAS oncogene family",Down
ENSG00000173040,2.67708137213061,0.000464416656838945,0.00856759909009988,EVC2,EvC ciliary complex subunit 2,Up
ENSG00000173110,3.03647314735343,0.00106090352806172,0.0157387412510706,HSPA6,heat shock protein family A (Hsp70) member 6,Up
ENSG00000173258,-1.12610187716811,0.000338108394332017,0.00684872363558934,ZNF483,zinc finger protein 483,Down
ENSG00000173482,-1.52101804602726,3.78060833699296e-05,0.00131580760264827,PTPRM,protein tyrosine phosphatase receptor type M,Down
ENSG00000173611,-1.6634906313733,1.61690423737202e-05,0.000693966081814665,SCAI,suppressor of cancer cell invasion,Down
ENSG00000173821,1.23538119476551,0.000596089021797094,0.0103023713528344,RNF213,ring finger protein 213,Up
ENSG00000173918,2.21544549002657,0.000631034541559957,0.01070539001159,C1QTNF1,C1q and TNF related 1,Up
ENSG00000174080,-1.45381290537823,0.000221965033238712,0.00507463173056812,CTSF,cathepsin F,Down
ENSG00000174428,1.18278395419009,9.76847746932047e-05,0.00270656398194408,GTF2IRD2B,GTF2I repeat domain containing 2B,Up
ENSG00000174469,-2.07733825446098,0.002498007429194,0.0288739583836254,CNTNAP2,contactin associated protein 2,Down
ENSG00000174516,-1.25166536852071,0.000282099608392091,0.00597720676526171,PELI3,pellino E3 ubiquitin protein ligase family member 3,Down
ENSG00000174705,1.87558047533421,0.000390785010370686,0.00758212755753699,SH3PXD2B,SH3 and PX domains 2B,Up
ENSG00000174938,-1.80370223582665,0.000177768232562026,0.00424945149330635,SEZ6L2,seizure related 6 homolog like 2,Down
ENSG00000175182,-1.07742253944543,0.00250182808055621,0.0288739583836254,FAM131A,family with sequence similarity 131 member A,Down
ENSG00000175267,-2.37275378717916,7.94318506859784e-07,6.38480780752055e-05,VWA3A,von Willebrand factor A domain containing 3A,Down
ENSG00000175395,-1.40799399865603,6.86286517740024e-05,0.00206514979383659,ZNF25,zinc finger protein 25,Down
ENSG00000175471,-1.74557784959567,9.79562508850338e-05,0.00270656398194408,MCTP1,multiple C2 and transmembrane domain containing 1,Down
ENSG00000175606,-1.0598417277788,3.3989065832121e-06,0.000204905511159358,TMEM70,transmembrane protein 70,Down
ENSG00000175764,-1.12740985556165,9.44690973983696e-06,0.000471321683965856,TTLL11,tubulin tyrosine ligase like 11,Down
ENSG00000175874,-1.86121572502844,0.000684146235751367,0.0113777226201804,CREG2,cellular repressor of E1A stimulated genes 2,Down
ENSG00000176014,2.80529107604788,1.41781940263992e-06,0.000103356682174667,TUBB6,tubulin beta 6 class V,Up
ENSG00000176046,1.15938264061479,0.00226872339917855,0.0268230071679592,NUPR1,"nuclear protein 1, transcriptional regulator",Up
ENSG00000176170,1.85343942018393,0.00328427391872711,0.0346852202803631,SPHK1,sphingosine kinase 1,Up
ENSG00000176182,-1.50072656689411,0.000189915371437024,0.00447316949282367,MYPOP,"Myb related transcription factor, partner of profilin",Down
ENSG00000176406,-1.17154524890663,1.15574111939566e-05,0.000557397431297107,RIMS2,regulating synaptic membrane exocytosis 2,Down
ENSG00000176788,-1.34843383526708,3.06286949721169e-06,0.000190029452670103,BASP1,brain abundant membrane attached signal protein 1,Down
ENSG00000176971,2.11019605625771,5.21308003090476e-09,1.19995623984099e-06,FIBIN,fin bud initiation factor homolog,Up
ENSG00000177301,-1.90778460617388,5.43914018007063e-07,4.62921107090381e-05,KCNA2,potassium voltage-gated channel subfamily A member 2,Down
ENSG00000177380,-1.56447039241897,7.80997476115129e-08,1.05434574702733e-05,PPFIA3,PTPRF interacting protein alpha 3,Down
ENSG00000177409,1.60070180030052,0.003091637074392,0.0333107449887683,SAMD9L,sterile alpha motif domain containing 9 like,Up
ENSG00000177426,2.24330355003588,3.05123877263757e-05,0.00115309501079378,TGIF1,TGFB induced factor homeobox 1,Up
ENSG00000177469,1.88643464122041,4.05717716333937e-05,0.00138821251048315,CAVIN1,caveolae associated protein 1,Up
ENSG00000177602,2.93917048308321,0.00294015709910161,0.0321640348084011,HASPIN,histone H3 associated protein kinase,Up
ENSG00000177674,1.31873398603072,0.00143351246404526,0.0193458948986303,AGTRAP,angiotensin II receptor associated protein,Up
ENSG00000177707,-1.25970095847683,9.57847510877245e-05,0.002679856240377,NECTIN3,nectin cell adhesion molecule 3,Down
ENSG00000177875,-1.61873476436223,0.000178319202671327,0.00424945149330635,CCDC184,coiled-coil domain containing 184,Down
ENSG00000178385,-1.29517522384981,2.04344385423693e-07,2.09050498542542e-05,PLEKHM3,pleckstrin homology domain containing M3,Down
ENSG00000178568,-1.35498314064148,0.00477014216021322,0.0456203964104245,ERBB4,erb-b2 receptor tyrosine kinase 4,Down
ENSG00000178947,-1.54909134981357,5.57409495678591e-12,5.6247344460686e-09,SMIM10L2A,small integral membrane protein 10 like 2A,Down
ENSG00000178999,2.45839171160792,0.000225270502375917,0.00510411554376574,AURKB,aurora kinase B,Up
ENSG00000179314,1.92511643335291,0.000129836620474576,0.00336313373955628,WSCD1,WSC domain containing 1,Up
ENSG00000179388,-1.37929898206747,0.00115273081871463,0.0167161658301583,EGR3,early growth response 3,Down
ENSG00000179456,-1.20198763660346,0.00389062551205598,0.0392380308967494,ZBTB18,zinc finger and BTB domain containing 18,Down
ENSG00000179583,1.57431850661004,0.000366510189753676,0.0072500296910649,CIITA,class II major histocompatibility complex transactivator,Up
ENSG00000179833,1.35768708162751,0.000852082040020504,0.013400445498956,SERTAD2,SERTA domain containing 2,Up
ENSG00000179841,-1.7417704257273,4.11704876428151e-11,2.6060918677902e-08,AKAP5,A-kinase anchoring protein 5,Down
ENSG00000179912,-1.19285706341148,6.10880709349932e-05,0.00189204887593153,R3HDM2,R3H domain containing 2,Down
ENSG00000179915,-1.060036212248,0.000612561850101733,0.0104621018850428,NRXN1,neurexin 1,Down
ENSG00000180044,-2.48154698203627,2.07252752836184e-08,3.61906186331874e-06,C3orf80,chromosome 3 open reading frame 80,Down
ENSG00000180113,-1.88755185000541,0.00360898981417355,0.0373354038001241,TDRD6,tudor domain containing 6,Down
ENSG00000180263,-1.16511531799444,0.00253642659723875,0.0290927843452254,FGD6,"FYVE, RhoGEF and PH domain containing 6",Down
ENSG00000180573,1.3720801593999,0.000355259734697879,0.00709678617952686,H2AC6,H2A clustered histone 6,Up
ENSG00000180596,1.50217159679261,0.000962410231265008,0.0146549403707221,H2BC4,H2B clustered histone 4,Up
ENSG00000180801,1.27166062298719,0.00223770244216995,0.0266689478726539,ARSJ,arylsulfatase family member J,Up
ENSG00000180891,1.29029358369314,0.00348132427401199,0.0361629253817369,CUEDC1,CUE domain containing 1,Up
ENSG00000181026,1.82531056980539,0.000990460471076251,0.0149488261227603,AEN,apoptosis enhancing nuclease,Up
ENSG00000181104,1.99840211316692,2.45393019782739e-06,0.00015830194295284,F2R,coagulation factor II thrombin receptor,Up
ENSG00000181754,-1.59476468963708,0.00297588201043293,0.0323735048353004,AMIGO1,adhesion molecule with Ig like domain 1,Down
ENSG00000181924,1.37408362035716,7.07584907148622e-05,0.00209544442678399,COA4,cytochrome c oxidase assembly factor 4 homolog,Up
ENSG00000182199,1.66173289660651,1.42733234674508e-05,0.000639646991497087,SHMT2,serine hydroxymethyltransferase 2,Up
ENSG00000182389,-1.76671121389923,0.0019009219783226,0.0238273982629348,CACNB4,calcium voltage-gated channel auxiliary subunit beta 4,Down
ENSG00000182481,1.20422191878805,1.47099822217222e-05,0.000647750869311315,KPNA2,karyopherin subunit alpha 2,Up
ENSG00000182568,-1.28816260902676,0.000107505017706794,0.00291906385880539,SATB1,SATB homeobox 1,Down
ENSG00000182621,-1.80862575975813,1.2157885794829e-07,1.40167407056815e-05,PLCB1,phospholipase C beta 1,Down
ENSG00000182957,1.39334466074632,0.000367708188044768,0.00725954878853296,SPATA13,spermatogenesis associated 13,Up
ENSG00000183010,1.24475143934867,0.00532122833742558,0.0496255990805214,PYCR1,pyrroline-5-carboxylate reductase 1,Up
ENSG00000183036,-2.24200191822866,0.0042138449111695,0.0418820620807897,PCP4,Purkinje cell protein 4,Down
ENSG00000183049,-1.20668197422809,1.9662948343005e-06,0.000131884993919175,CAMK1D,calcium/calmodulin dependent protein kinase ID,Down
ENSG00000183114,-1.66730743852928,0.000609873746502731,0.0104469653466207,FAM43B,family with sequence similarity 43 member B,Down
ENSG00000183248,-1.41698103775517,0.00133775163434058,0.0184839680117345,PRR36,proline rich 36,Down
ENSG00000183255,1.16459366101282,0.000436340442024248,0.00813859299598818,PTTG1IP,PTTG1 interacting protein,Up
ENSG00000183307,-1.10680697547096,0.00438202710344684,0.043130389216433,TMEM121B,transmembrane protein 121B,Down
ENSG00000183628,-1.04183141288059,0.00274122314899027,0.0305761101904994,DGCR6,DiGeorge syndrome critical region gene 6,Down
ENSG00000183741,-1.23970904750446,1.19597670200912e-05,0.000568678499434196,CBX6,chromobox 6,Down
ENSG00000183785,-2.5390216890816,8.76117429101859e-06,0.000441458573231026,TUBA8,tubulin alpha 8,Down
ENSG00000183807,-2.38106532689472,0.000168104999322122,0.0040828955231042,FAM162B,family with sequence similarity 162 member B,Down
ENSG00000183826,-1.24664345685623,0.000139499569829618,0.00354098156199091,BTBD9,BTB domain containing 9,Down
ENSG00000183853,1.89668851929048,0.000262122727315021,0.00568475156797973,KIRREL1,kirre like nephrin family adhesion molecule 1,Up
ENSG00000183889,-1.15663174608313,2.3646529564607e-05,0.000946608898934149,NPIPA6,"nuclear pore complex interacting protein family, member A6",Down
ENSG00000184205,-1.31252577492074,2.48198245201413e-07,2.44167468187584e-05,TSPYL2,TSPY like 2,Down
ENSG00000184216,1.28999285876062,0.00102159272030428,0.015305756022547,IRAK1,interleukin 1 receptor associated kinase 1,Up
ENSG00000184349,-1.69178010807344,0.00082356078428192,0.0131148170176215,EFNA5,ephrin A5,Down
ENSG00000184640,1.85479368960113,4.80280541553777e-05,0.00159484633601858,SEPTIN9,septin 9,Up
ENSG00000184702,-1.5376050763271,4.59634001240885e-11,2.73833715562805e-08,SEPTIN5,septin 5,Down
ENSG00000185070,-1.58120213201029,0.000203166440095586,0.00474194738553878,FLRT2,fibronectin leucine rich transmembrane protein 2,Down
ENSG00000185133,-1.07836709219714,0.00290345836467473,0.0318939547911341,INPP5J,inositol polyphosphate-5-phosphatase J,Down
ENSG00000185261,-1.23048541204351,0.000172702422464178,0.00416459555885046,KIAA0825,KIAA0825,Down
ENSG00000185518,-1.94335203555834,2.8149326571335e-09,7.70530755444543e-07,SV2B,synaptic vesicle glycoprotein 2B,Down
ENSG00000185591,1.19359638028886,3.34018238232359e-06,0.000203791368482972,SP1,Sp1 transcription factor,Up
ENSG00000185633,1.13468250157133,0.00452089023901577,0.0439420118433318,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,Up
ENSG00000185650,1.28574457727038,0.0008601680431981,0.0134648870811597,ZFP36L1,ZFP36 ring finger protein like 1,Up
ENSG00000185946,-1.09147029921592,8.56555402048364e-06,0.00043814106625989,RNPC3,"RNA binding region (RNP1, RRM) containing 3",Down
ENSG00000186094,-1.71756347404275,0.0020516813627547,0.0251566935132925,AGBL4,AGBL carboxypeptidase 4,Down
ENSG00000186193,2.30346782510737,0.00223728214306244,0.0266689478726539,SAPCD2,suppressor APC domain containing 2,Up
ENSG00000186310,-1.6853351727164,1.94519971273828e-08,3.45631275273918e-06,NAP1L3,nucleosome assembly protein 1 like 3,Down
ENSG00000186453,-1.97926387407873,0.00055551480375135,0.00981894229039036,FAM228A,family with sequence similarity 228 member A,Down
ENSG00000186462,-1.30921395192405,0.00281323996866621,0.0311393381449742,NAP1L2,nucleosome assembly protein 1 like 2,Down
ENSG00000186470,2.10399641467506,0.000287551606889385,0.00604941382540797,BTN3A2,butyrophilin subfamily 3 member A2,Up
ENSG00000186479,-2.63819044026277,0.000388847219211832,0.00755901081799892,RGS7BP,regulator of G protein signaling 7 binding protein,Down
ENSG00000186517,1.52945561455817,0.00191967250712433,0.0240326862202166,ARHGAP30,Rho GTPase activating protein 30,Up
ENSG00000186642,-1.75254107060298,3.77153680611052e-05,0.00131580760264827,PDE2A,phosphodiesterase 2A,Down
ENSG00000186918,1.78344031902576,3.52706635835986e-05,0.0012534080027182,ZNF395,zinc finger protein 395,Up
ENSG00000187189,-1.19562292877877,1.3379546833085e-08,2.55675566651858e-06,TSPYL4,TSPY like 4,Down
ENSG00000187416,2.21797170992819,0.00128364436595345,0.0180065791390257,LHFPL3,LHFPL tetraspan subfamily member 3,Up
ENSG00000187486,-1.37658078080162,6.15009058063991e-05,0.00189325584804623,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,Down
ENSG00000187627,-2.7495442874554,0.00537073447713002,0.0499214249558207,RGPD1,RANBP2 like and GRIP domain containing 1,Down
ENSG00000187664,-1.70746901720301,3.26608788010705e-05,0.00120205986430446,HAPLN4,hyaluronan and proteoglycan link protein 4,Down
ENSG00000187837,1.36571354807783,0.00468430676293539,0.0450547567853843,H1-2,"H1.2 linker histone, cluster member",Up
ENSG00000187840,2.72308738457117,6.53225250534955e-11,3.67548074301001e-08,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1,Up
ENSG00000188112,-2.60842543437568,0.000219675569501686,0.00503365196360424,C6orf132,chromosome 6 open reading frame 132,Down
ENSG00000188158,-1.43106847693854,4.16178741174361e-06,0.000238502498015427,NHS,NHS actin remodeling regulator,Down
ENSG00000188211,-1.3700807434266,8.64546483723355e-10,2.91870892905005e-07,NCR3LG1,natural killer cell cytotoxicity receptor 3 ligand 1,Down
ENSG00000188343,-1.092307146795,0.000140355655564949,0.00355380519890451,CIBAR1,CBY1 interacting BAR domain containing 1,Down
ENSG00000188486,1.76789789739345,7.07364320945718e-05,0.00209544442678399,H2AX,H2A.X variant histone,Up
ENSG00000188549,1.74907152409741,0.000169458264292816,0.00409611766290606,CCDC9B,coiled-coil domain containing 9B,Up
ENSG00000189195,-1.85369244109154,1.85892909986066e-08,3.42313344061614e-06,BTBD8,BTB domain containing 8,Down
ENSG00000189227,-1.2420785922962,9.48604855513553e-08,1.18610740452361e-05,C15orf61,chromosome 15 open reading frame 61,Down
ENSG00000189241,-1.44796787700333,5.0136591911135e-15,1.26945850718994e-11,TSPYL1,TSPY like 1,Down
ENSG00000196177,-1.13942604321281,0.00181696166331258,0.0229453712294636,ACADSB,acyl-CoA dehydrogenase short/branched chain,Down
ENSG00000196189,-1.00848074295549,0.00119842701403832,0.0170472876378934,SEMA4A,semaphorin 4A,Down
ENSG00000196227,-1.26980968024,1.21089962845808e-05,0.000573083712010441,FAM217B,family with sequence similarity 217 member B,Down
ENSG00000196417,1.24114245423447,0.00127311850115,0.0179334411399822,ZNF765,zinc finger protein 765,Up
ENSG00000196517,2.88953266651159,0.00130796952590744,0.0182684452813776,SLC6A9,solute carrier family 6 member 9,Up
ENSG00000196542,-1.55853843337244,0.00411412624165797,0.0411331397586495,SPTSSB,serine palmitoyltransferase small subunit B,Down
ENSG00000196876,-1.49470199406934,6.10901253028778e-12,5.6247344460686e-09,SCN8A,sodium voltage-gated channel alpha subunit 8,Down
ENSG00000197122,-1.1492041324562,0.00134551754847805,0.0185238209010925,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",Down
ENSG00000197238,1.90306299804496,0.00202601789452239,0.0250089054891982,H4C11,H4 clustered histone 11,Up
ENSG00000197299,1.48606620165775,0.000780115435486917,0.0125812247302731,BLM,BLM RecQ like helicase,Up
ENSG00000197324,1.26018081468257,0.000410171304003365,0.00779774692792071,LRP10,LDL receptor related protein 10,Up
ENSG00000197355,1.23378819857261,0.00226664875542503,0.0268230071679592,UAP1L1,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1,Up
ENSG00000197696,2.03547030033997,1.4428588541636e-05,0.000641634594456036,NMB,neuromedin B,Up
ENSG00000197747,2.37591967700078,0.00143783556201649,0.0193648917182221,S100A10,S100 calcium binding protein A10,Up
ENSG00000197885,-1.59987154597543,0.0012834962286684,0.0180065791390257,NKIRAS1,NFKB inhibitor interacting Ras like 1,Down
ENSG00000197928,1.02040143364338,5.77695878886612e-05,0.0018077430231383,ZNF677,zinc finger protein 677,Up
ENSG00000198105,-1.10262427812831,0.00513399954918567,0.0484121315596793,ZNF248,zinc finger protein 248,Down
ENSG00000198108,-1.07313253885739,0.00132625781510794,0.0184151557275486,CHSY3,chondroitin sulfate synthase 3,Down
ENSG00000198142,1.12565036146348,0.000758064412853863,0.0123039685470896,SOWAHC,sosondowah ankyrin repeat domain family member C,Up
ENSG00000198346,1.08773753739849,0.000870511349006016,0.0135848057669229,ZNF813,zinc finger protein 813,Up
ENSG00000198513,-1.44131637001045,5.20427487756634e-05,0.00167862725987235,ATL1,atlastin GTPase 1,Down
ENSG00000198556,1.38526359264459,2.18731940936499e-06,0.000142923683729346,ZNF789,zinc finger protein 789,Up
ENSG00000198668,-1.16282632105645,0.000149767737233448,0.00370867394303267,CALM1,calmodulin 1,Down
ENSG00000198739,-1.29580499336666,0.00237487086829737,0.0278065805249893,LRRTM3,leucine rich repeat transmembrane neuronal 3,Down
ENSG00000198794,-1.22657479028206,0.000144299348401303,0.00361000795648989,SCAMP5,secretory carrier membrane protein 5,Down
ENSG00000198825,-1.23543848619268,9.64923367671468e-05,0.00269221594153626,INPP5F,inositol polyphosphate-5-phosphatase F,Down
ENSG00000198901,1.76541466105429,0.000138120801950693,0.00352364605077234,PRC1,protein regulator of cytokinesis 1,Up
ENSG00000198934,-1.21183665892426,0.00239731250041864,0.0279193353737445,MAGEE1,MAGE family member E1,Down
ENSG00000204065,-1.2078376773134,1.04338632111616e-05,0.00050804887789733,TCEAL5,transcription elongation factor A like 5,Down
ENSG00000204131,-1.42392163307385,3.4287905414849e-05,0.0012396809532721,NHSL2,NHS like 2,Down
ENSG00000204314,-1.94797404854501,4.17440116456474e-05,0.00141873607364804,PRRT1,proline rich transmembrane protein 1,Down
